chr	group_id	NB_Genes	start	end	strand	ENS_ID	Name	Description
19	817	26	12721732	12742735	1	ENSG00000173875	ZNF791	zinc finger protein 791 [Source:HGNC Symbol;Acc:26895]
19	818	2	12128703	12163782	-1	ENSG00000257355	CTD-2006C1.10	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:H3BVH4]
19	818	2	12242932	12267546	-1	ENSG00000213297	ZNF625-ZNF20	ZNF625-ZNF20 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:48368]
19	820	3	14491313	14519537	1	ENSG00000123146	CD97	CD97 molecule [Source:HGNC Symbol;Acc:1711]
19	820	3	14729929	14800839	-1	ENSG00000131355	EMR3	egf-like module containing, mucin-like, hormone receptor-like 3 [Source:HGNC Symbol;Acc:23647]
19	820	3	14843205	14889353	-1	ENSG00000127507	EMR2	egf-like module containing, mucin-like, hormone receptor-like 2 [Source:HGNC Symbol;Acc:3337]
19	821	11	14903302	14946188	-1	ENSG00000188269	OR7A5	olfactory receptor, family 7, subfamily A, member 5 [Source:HGNC Symbol;Acc:8368]
19	821	11	14909958	14911023	-1	ENSG00000127530	OR7C1	olfactory receptor, family 7, subfamily C, member 1 [Source:HGNC Symbol;Acc:8373]
19	821	11	14951760	14952689	-1	ENSG00000127515	OR7A10	olfactory receptor, family 7, subfamily A, member 10 [Source:HGNC Symbol;Acc:8356]
19	821	11	14991138	14992264	-1	ENSG00000185385	OR7A17	olfactory receptor, family 7, subfamily A, member 17 [Source:HGNC Symbol;Acc:8363]
19	821	11	15052301	15053260	1	ENSG00000127529	OR7C2	olfactory receptor, family 7, subfamily C, member 2 [Source:HGNC Symbol;Acc:8374]
19	821	11	15197791	15199032	1	ENSG00000094661	OR1I1	olfactory receptor, family 1, subfamily I, member 1 [Source:HGNC Symbol;Acc:8207]
19	821	11	15838834	15839862	1	ENSG00000171942	OR10H2	olfactory receptor, family 10, subfamily H, member 2 [Source:HGNC Symbol;Acc:8173]
19	821	11	15852203	15853153	1	ENSG00000171936	OR10H3	olfactory receptor, family 10, subfamily H, member 3 [Source:HGNC Symbol;Acc:8174]
19	821	11	15904761	15905892	1	ENSG00000172519	OR10H5	olfactory receptor, family 10, subfamily H, member 5 [Source:HGNC Symbol;Acc:15389]
19	821	11	15917817	15918936	-1	ENSG00000186723	OR10H1	olfactory receptor, family 10, subfamily H, member 1 [Source:HGNC Symbol;Acc:8172]
19	821	11	16059818	16060768	1	ENSG00000176231	OR10H4	olfactory receptor, family 10, subfamily H, member 4 [Source:HGNC Symbol;Acc:15388]
19	822	6	15619304	15663128	1	ENSG00000171954	CYP4F22	cytochrome P450, family 4, subfamily F, polypeptide 22 [Source:HGNC Symbol;Acc:26820]
19	822	6	15726029	15741448	1	ENSG00000186526	CYP4F8	cytochrome P450, family 4, subfamily F, polypeptide 8 [Source:HGNC Symbol;Acc:2648]
19	822	6	15751707	15773635	1	ENSG00000186529	CYP4F3	cytochrome P450, family 4, subfamily F, polypeptide 3 [Source:HGNC Symbol;Acc:2646]
19	822	6	15783567	15807984	1	ENSG00000186204	CYP4F12	cytochrome P450, family 4, subfamily F, polypeptide 12 [Source:HGNC Symbol;Acc:18857]
19	822	6	15988833	16008930	-1	ENSG00000186115	CYP4F2	cytochrome P450, family 4, subfamily F, polypeptide 2 [Source:HGNC Symbol;Acc:2645]
19	822	6	16023177	16045677	-1	ENSG00000171903	CYP4F11	cytochrome P450, family 4, subfamily F, polypeptide 11 [Source:HGNC Symbol;Acc:13265]
19	823	2	16688453	16770926	-1	ENSG00000268790	CTC-429P9.4	Small integral membrane protein 7; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:E9PNA8]
19	823	2	16741562	16771253	-1	ENSG00000214046	SMIM7	small integral membrane protein 7 [Source:HGNC Symbol;Acc:28419]
19	824	2	17378159	17392058	1	ENSG00000105393	BABAM1	BRISC and BRCA1 A complex member 1 [Source:HGNC Symbol;Acc:25008]
19	824	2	17378227	17393775	1	ENSG00000269307	CTD-2278I10.6	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXG9]
19	825	3	17546318	17559376	-1	ENSG00000188051	TMEM221	transmembrane protein 221 [Source:HGNC Symbol;Acc:21943]
19	825	3	17547420	17571613	-1	ENSG00000269035	CTD-2521M24.10	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R296]
19	825	3	17566234	17571763	-1	ENSG00000171773	NXNL1	nucleoredoxin-like 1 [Source:HGNC Symbol;Acc:25179]
19	826	2	18263928	18281350	1	ENSG00000105647	PIK3R2	phosphoinositide-3-kinase, regulatory subunit 2 (beta) [Source:HGNC Symbol;Acc:8980]
19	826	2	18263968	18288927	1	ENSG00000268173	PIK3R2	PIK3R2 protein  [Source:UniProtKB/TrEMBL;Acc:Q96CK7]
19	827	2	19256376	19302967	-1	ENSG00000064489	MEF2BNB-MEF2B	MEF2BNB-MEF2B readthrough [Source:HGNC Symbol;Acc:39979]
19	827	2	19256377	19303400	-1	ENSG00000213999	MEF2B	myocyte enhancer factor 2B [Source:HGNC Symbol;Acc:6995]
19	828	30	19779605	19794318	1	ENSG00000181896	ZNF101	zinc finger protein 101 [Source:HGNC Symbol;Acc:12881]
19	828	30	19821280	19843906	-1	ENSG00000105708	ZNF14	zinc finger protein 14 [Source:HGNC Symbol;Acc:12924]
19	828	30	19896648	19932560	-1	ENSG00000081665	ZNF506	zinc finger protein 506 [Source:HGNC Symbol;Acc:23780]
19	828	30	19976695	20005483	1	ENSG00000256771	ZNF253	zinc finger protein 253 [Source:HGNC Symbol;Acc:13497]
19	828	30	20107867	20150315	-1	ENSG00000197124	ZNF682	zinc finger protein 682 [Source:HGNC Symbol;Acc:28857]
19	828	30	20188803	20237885	1	ENSG00000213988	ZNF90	zinc finger protein 90 [Source:HGNC Symbol;Acc:13165]
19	828	30	20278037	20311299	1	ENSG00000256229	ZNF486	zinc finger protein 486 [Source:HGNC Symbol;Acc:20807]
19	828	30	20718631	20748615	-1	ENSG00000237440	ZNF737	zinc finger protein 737 [Source:HGNC Symbol;Acc:32468]
19	828	30	20802867	20844402	-1	ENSG00000188171	ZNF626	zinc finger protein 626 [Source:HGNC Symbol;Acc:30461]
19	828	30	20959110	20991922	1	ENSG00000160229	ZNF66	zinc finger protein 66 [Source:HGNC Symbol;Acc:13135]
19	828	30	21106028	21133503	1	ENSG00000105750	ZNF85	zinc finger protein 85 [Source:HGNC Symbol;Acc:13160]
19	828	30	21203426	21242856	1	ENSG00000118620	ZNF430	zinc finger protein 430 [Source:HGNC Symbol;Acc:20808]
19	828	30	21264965	21308073	1	ENSG00000160352	ZNF714	zinc finger protein 714 [Source:HGNC Symbol;Acc:27124]
19	828	30	21579921	21610375	1	ENSG00000196268	ZNF493	zinc finger protein 493 [Source:HGNC Symbol;Acc:23708]
19	828	30	21679484	21739072	1	ENSG00000197013	ZNF429	zinc finger protein 429 [Source:HGNC Symbol;Acc:20817]
19	828	30	21905568	21950430	-1	ENSG00000197020	ZNF100	zinc finger protein 100 [Source:HGNC Symbol;Acc:12880]
19	828	30	21987752	22034927	-1	ENSG00000198521	ZNF43	zinc finger protein 43 [Source:HGNC Symbol;Acc:13109]
19	828	30	22115760	22193751	-1	ENSG00000160321	ZNF208	zinc finger protein 208 [Source:HGNC Symbol;Acc:12999]
19	828	30	22235254	22274282	1	ENSG00000197134	ZNF257	zinc finger protein 257 [Source:HGNC Symbol;Acc:13498]
19	828	30	22361893	22379753	-1	ENSG00000196109	ZNF676	zinc finger protein 676 [Source:HGNC Symbol;Acc:20429]
19	828	30	22469210	22499978	1	ENSG00000196350	ZNF729	zinc finger protein 729 [Source:HGNC Symbol;Acc:32464]
19	828	30	22573821	22715287	-1	ENSG00000197360	ZNF98	zinc finger protein 98 [Source:HGNC Symbol;Acc:13174]
19	828	30	22817126	22850472	1	ENSG00000229676	ZNF492	zinc finger protein 492 [Source:HGNC Symbol;Acc:23707]
19	828	30	22939007	22966909	-1	ENSG00000213973	ZNF99	zinc finger protein 99 [Source:HGNC Symbol;Acc:13175]
19	828	30	23158270	23185978	-1	ENSG00000269067	ZNF728	zinc finger protein 728 [Source:HGNC Symbol;Acc:32463]
19	828	30	23258012	23330021	1	ENSG00000183850	ZNF730	zinc finger protein 730 [Source:HGNC Symbol;Acc:32470]
19	828	30	23487793	23578362	-1	ENSG00000167232	ZNF91	zinc finger protein 91 [Source:HGNC Symbol;Acc:13166]
19	828	30	23921997	23941693	-1	ENSG00000196172	ZNF681	zinc finger protein 681 [Source:HGNC Symbol;Acc:26457]
19	828	30	24097678	24127961	1	ENSG00000213967	ZNF726	zinc finger protein 726 [Source:HGNC Symbol;Acc:32462]
19	828	30	24216276	24312654	1	ENSG00000213096	ZNF254	zinc finger protein 254 [Source:HGNC Symbol;Acc:13047]
19	829	6	20011722	20046384	1	ENSG00000184635	ZNF93	zinc finger protein 93 [Source:HGNC Symbol;Acc:13169]
19	829	6	21324827	21373034	1	ENSG00000196705	ZNF431	zinc finger protein 431 [Source:HGNC Symbol;Acc:20809]
19	829	6	21541732	21562104	1	ENSG00000172687	ZNF738	zinc finger protein 738 [Source:HGNC Symbol;Acc:32469]
19	829	6	21587961	21674068	1	ENSG00000269237	CTD-2561J22.3	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0R3E3]
19	829	6	23404401	23433192	-1	ENSG00000196081	ZNF724P	zinc finger protein 724, pseudogene [Source:HGNC Symbol;Acc:32460]
19	829	6	23708433	23870022	-1	ENSG00000197372	ZNF675	zinc finger protein 675 [Source:HGNC Symbol;Acc:30768]
19	830	2	34887220	34900269	1	ENSG00000266953	RP11-618P17.4	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:U3KQA4]
19	830	2	34895289	34917073	1	ENSG00000126249	PDCD2L	programmed cell death 2-like [Source:HGNC Symbol;Acc:28194]
19	832	3	35849362	35851387	1	ENSG00000185897	FFAR3	free fatty acid receptor 3 [Source:HGNC Symbol;Acc:4499]
19	832	3	35861831	35863855	1	ENSG00000126251	GPR42	G protein-coupled receptor 42 (gene/pseudogene) [Source:HGNC Symbol;Acc:4500]
19	832	3	35934809	35942669	1	ENSG00000126262	FFAR2	free fatty acid receptor 2 [Source:HGNC Symbol;Acc:4501]
19	833	2	36236015	36237911	1	ENSG00000205155	PSENEN	presenilin enhancer gamma secretase subunit [Source:HGNC Symbol;Acc:30100]
19	833	2	36236579	36245420	1	ENSG00000188223	AC002398.9	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7ERS5]
19	837	31	35168544	35177302	1	ENSG00000089335	ZNF302	zinc finger protein 302 [Source:HGNC Symbol;Acc:13848]
19	837	31	35225060	35233777	1	ENSG00000197841	ZNF181	zinc finger protein 181 [Source:HGNC Symbol;Acc:12971]
19	837	31	35248981	35264134	-1	ENSG00000153896	ZNF599	zinc finger protein 599 [Source:HGNC Symbol;Acc:26408]
19	837	31	35417807	35436074	1	ENSG00000168661	ZNF30	zinc finger protein 30 [Source:HGNC Symbol;Acc:13090]
19	837	31	35447258	35454953	-1	ENSG00000180884	ZNF792	zinc finger protein 792 [Source:HGNC Symbol;Acc:24751]
19	837	31	36673188	36737159	-1	ENSG00000196357	ZNF565	zinc finger protein 565 [Source:HGNC Symbol;Acc:26726]
19	837	31	36705504	36729676	1	ENSG00000167635	ZNF146	zinc finger protein 146 [Source:HGNC Symbol;Acc:12931]
19	837	31	36827162	36870101	-1	ENSG00000142065	ZFP14	ZFP14 zinc finger protein [Source:HGNC Symbol;Acc:29312]
19	837	31	36874022	36909558	-1	ENSG00000181007	ZFP82	ZFP82 zinc finger protein [Source:HGNC Symbol;Acc:28682]
19	837	31	36936021	36980804	-1	ENSG00000186017	ZNF566	zinc finger protein 566 [Source:HGNC Symbol;Acc:25919]
19	837	31	37001597	37019562	-1	ENSG00000254004	ZNF260	zinc finger protein 260 [Source:HGNC Symbol;Acc:13499]
19	837	31	37025676	37096178	-1	ENSG00000186020	ZNF529	zinc finger protein 529 [Source:HGNC Symbol;Acc:29328]
19	837	31	37095719	37119499	1	ENSG00000161298	ZNF382	zinc finger protein 382 [Source:HGNC Symbol;Acc:17409]
19	837	31	37128094	37157755	-1	ENSG00000197808	ZNF461	zinc finger protein 461 [Source:HGNC Symbol;Acc:21629]
19	837	31	37178514	37218603	1	ENSG00000189042	ZNF567	zinc finger protein 567 [Source:HGNC Symbol;Acc:28696]
19	837	31	37205285	37263727	-1	ENSG00000267041	ZNF850	zinc finger protein 850 [Source:HGNC Symbol;Acc:27994]
19	837	31	37308330	37341689	-1	ENSG00000197863	ZNF790	zinc finger protein 790 [Source:HGNC Symbol;Acc:33114]
19	837	31	37341263	37403931	1	ENSG00000251247	ZNF345	zinc finger protein 345 [Source:HGNC Symbol;Acc:16367]
19	837	31	37379026	37407193	-1	ENSG00000185869	ZNF829	zinc finger protein 829 [Source:HGNC Symbol;Acc:34032]
19	837	31	37407231	37489602	1	ENSG00000198453	ZNF568	zinc finger protein 568 [Source:HGNC Symbol;Acc:25392]
19	837	31	37597636	37663643	-1	ENSG00000196967	ZNF585A	zinc finger protein 585A [Source:HGNC Symbol;Acc:26305]
19	837	31	37708828	37734828	1	ENSG00000188283	ZNF383	zinc finger protein 383 [Source:HGNC Symbol;Acc:18609]
19	837	31	37803739	37860267	1	ENSG00000181666	HKR1	HKR1, GLI-Kruppel zinc finger family member [Source:HGNC Symbol;Acc:4928]
19	837	31	37861963	37883968	1	ENSG00000189164	ZNF527	zinc finger protein 527 [Source:HGNC Symbol;Acc:29385]
19	837	31	37902057	37960177	-1	ENSG00000196437	ZNF569	zinc finger protein 569 [Source:HGNC Symbol;Acc:24737]
19	837	31	37958487	37976260	1	ENSG00000171827	ZNF570	zinc finger protein 570 [Source:HGNC Symbol;Acc:26416]
19	837	31	38042308	38104998	1	ENSG00000171817	ZNF540	zinc finger protein 540 [Source:HGNC Symbol;Acc:25331]
19	837	31	38045684	38085673	-1	ENSG00000180479	ZNF571	zinc finger protein 571 [Source:HGNC Symbol;Acc:25000]
19	837	31	38104650	38183238	-1	ENSG00000120784	ZFP30	ZFP30 zinc finger protein [Source:HGNC Symbol;Acc:29555]
19	837	31	38187264	38210691	-1	ENSG00000198182	ZNF607	zinc finger protein 607 [Source:HGNC Symbol;Acc:28192]
19	837	31	38226734	38307940	-1	ENSG00000189144	ZNF573	zinc finger protein 573 [Source:HGNC Symbol;Acc:26420]
19	838	3	37583921	37701414	-1	ENSG00000267360	CTC-454I21.3	Uncharacterized protein; Zinc finger protein 585B  [Source:UniProtKB/TrEMBL;Acc:E9PNT4]
19	838	3	37672481	37709055	-1	ENSG00000245680	ZNF585B	zinc finger protein 585B [Source:HGNC Symbol;Acc:30948]
19	838	3	38180766	38210089	-1	ENSG00000267552	CTD-2528L19.4	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7EIZ5]
19	839	2	39261611	39264132	-1	ENSG00000205076	LGALS7	lectin, galactoside-binding, soluble, 7 [Source:HGNC Symbol;Acc:6568]
19	839	2	39279851	39282389	1	ENSG00000178934	LGALS7B	lectin, galactoside-binding, soluble, 7B [Source:HGNC Symbol;Acc:34447]
19	840	2	39308111	39330818	-1	ENSG00000268083	AC104534.3	Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:M0QXS7]
19	840	2	39327028	39342987	-1	ENSG00000104824	HNRNPL	heterogeneous nuclear ribonucleoprotein L [Source:HGNC Symbol;Acc:5045]
19	841	2	39405906	39440495	-1	ENSG00000104835	SARS2	seryl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:17697]
19	841	2	39406044	39440495	-1	ENSG00000269547	CTC-360G5.8	Serine--tRNA ligase, mitochondrial  [Source:UniProtKB/TrEMBL;Acc:E7EX87]
19	842	2	39432044	39466550	-1	ENSG00000269190	FBXO17	F-box protein 17 [Source:HGNC Symbol;Acc:18754]
19	842	2	39481354	39523425	-1	ENSG00000161243	FBXO27	F-box protein 27 [Source:HGNC Symbol;Acc:18753]
19	843	3	39734246	39735646	-1	ENSG00000197110	IFNL3	interferon, lambda 3 [Source:HGNC Symbol;Acc:18365]
19	843	3	39759154	39760732	1	ENSG00000183709	IFNL2	interferon, lambda 2 [Source:HGNC Symbol;Acc:18364]
19	843	3	39786965	39789313	1	ENSG00000182393	IFNL1	interferon, lambda 1 [Source:HGNC Symbol;Acc:18363]
19	844	2	40021630	40023494	-1	ENSG00000176401	EID2B	EP300 interacting inhibitor of differentiation 2B [Source:HGNC Symbol;Acc:26796]
19	844	2	40028890	40030870	-1	ENSG00000176396	EID2	EP300 interacting inhibitor of differentiation 2 [Source:HGNC Symbol;Acc:28292]
19	845	4	40093164	40098116	1	ENSG00000105198	LGALS13	lectin, galactoside-binding, soluble, 13 [Source:HGNC Symbol;Acc:15449]
19	845	4	40146534	40151287	1	ENSG00000249861	LGALS16	lectin, galactoside-binding, soluble, 16 [Source:HGNC Symbol;Acc:40039]
19	845	4	40194946	40200084	1	ENSG00000006659	LGALS14	lectin, galactoside-binding, soluble, 14 [Source:HGNC Symbol;Acc:30054]
19	845	4	40221890	40228668	-1	ENSG00000105205	CLC	Charcot-Leyden crystal galectin [Source:HGNC Symbol;Acc:2014]
19	846	3	40490041	40523514	1	ENSG00000187187	ZNF546	zinc finger protein 546 [Source:HGNC Symbol;Acc:28671]
19	846	3	40534167	40562116	-1	ENSG00000128000	ZNF780B	zinc finger protein 780B [Source:HGNC Symbol;Acc:33109]
19	846	3	40575059	40596845	-1	ENSG00000197782	ZNF780A	zinc finger protein 780A [Source:HGNC Symbol;Acc:27603]
19	847	2	40927499	40931932	-1	ENSG00000197019	SERTAD1	SERTA domain containing 1 [Source:HGNC Symbol;Acc:17932]
19	847	2	40946751	40950612	-1	ENSG00000167565	SERTAD3	SERTA domain containing 3 [Source:HGNC Symbol;Acc:17931]
19	848	2	41284121	41302847	1	ENSG00000167578	RAB4B	RAB4B, member RAS oncogene family [Source:HGNC Symbol;Acc:9782]
19	848	2	41284147	41314103	1	ENSG00000171570	RAB4B-EGLN2	RAB4B-EGLN2 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:44465]
19	849	6	41349443	41356352	-1	ENSG00000255974	CYP2A6	cytochrome P450, family 2, subfamily A, polypeptide 6 [Source:HGNC Symbol;Acc:2610]
19	849	6	41381344	41388657	-1	ENSG00000198077	CYP2A7	cytochrome P450, family 2, subfamily A, polypeptide 7 [Source:HGNC Symbol;Acc:2611]
19	849	6	41497204	41524303	1	ENSG00000197408	CYP2B6	cytochrome P450, family 2, subfamily B, polypeptide 6 [Source:HGNC Symbol;Acc:2615]
19	849	6	41594377	41602100	1	ENSG00000197838	CYP2A13	cytochrome P450, family 2, subfamily A, polypeptide 13 [Source:HGNC Symbol;Acc:2608]
19	849	6	41620337	41634271	1	ENSG00000197446	CYP2F1	cytochrome P450, family 2, subfamily F, polypeptide 1 [Source:HGNC Symbol;Acc:2632]
19	849	6	41698954	41713444	1	ENSG00000167600	CYP2S1	cytochrome P450, family 2, subfamily S, polypeptide 1 [Source:HGNC Symbol;Acc:15654]
19	850	2	41856758	41930906	1	ENSG00000255730	CTC-435M10.3	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:F5H5P2]
19	850	2	41884215	41930910	1	ENSG00000248098	BCKDHA	branched chain keto acid dehydrogenase E1, alpha polypeptide [Source:HGNC Symbol;Acc:986]
19	852	18	42055886	42093197	1	ENSG00000007129	CEACAM21	carcinoembryonic antigen-related cell adhesion molecule 21 [Source:HGNC Symbol;Acc:28834]
19	852	18	42125344	42133442	-1	ENSG00000105352	CEACAM4	carcinoembryonic antigen-related cell adhesion molecule 4 [Source:HGNC Symbol;Acc:1816]
19	852	18	42177235	42210895	-1	ENSG00000007306	CEACAM7	carcinoembryonic antigen-related cell adhesion molecule 7 [Source:HGNC Symbol;Acc:1819]
19	852	18	42212504	42233718	1	ENSG00000105388	CEACAM5	carcinoembryonic antigen-related cell adhesion molecule 5 [Source:HGNC Symbol;Acc:1817]
19	852	18	42212531	42265190	1	ENSG00000267881	CEA	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QXV9]
19	852	18	42254885	42276113	1	ENSG00000086548	CEACAM6	carcinoembryonic antigen-related cell adhesion molecule 6 (non-specific cross reacting antigen) [Source:HGNC Symbol;Acc:1818]
19	852	18	42300369	42315591	1	ENSG00000170956	CEACAM3	carcinoembryonic antigen-related cell adhesion molecule 3 [Source:HGNC Symbol;Acc:1815]
19	852	18	43011456	43065386	-1	ENSG00000079385	CEACAM1	carcinoembryonic antigen-related cell adhesion molecule 1 (biliary glycoprotein) [Source:HGNC Symbol;Acc:1814]
19	852	18	43084393	43099207	-1	ENSG00000124469	CEACAM8	carcinoembryonic antigen-related cell adhesion molecule 8 [Source:HGNC Symbol;Acc:1820]
19	852	18	43225790	43244721	-1	ENSG00000221826	PSG3	pregnancy specific beta-1-glycoprotein 3 [Source:HGNC Symbol;Acc:9520]
19	852	18	43256838	43359843	-1	ENSG00000124467	PSG8	pregnancy specific beta-1-glycoprotein 8 [Source:HGNC Symbol;Acc:9525]
19	852	18	43370616	43383974	-1	ENSG00000231924	PSG1	pregnancy specific beta-1-glycoprotein 1 [Source:HGNC Symbol;Acc:9514]
19	852	18	43406231	43423715	-1	ENSG00000170848	PSG6	pregnancy specific beta-1-glycoprotein 6 [Source:HGNC Symbol;Acc:9523]
19	852	18	43428286	43441330	-1	ENSG00000221878	PSG7	pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene) [Source:HGNC Symbol;Acc:9524]
19	852	18	43511808	43530664	-1	ENSG00000243130	PSG11	pregnancy specific beta-1-glycoprotein 11 [Source:HGNC Symbol;Acc:9516]
19	852	18	43568363	43587197	-1	ENSG00000242221	PSG2	pregnancy specific beta-1-glycoprotein 2 [Source:HGNC Symbol;Acc:9519]
19	852	18	43670408	43690688	-1	ENSG00000204941	PSG5	pregnancy specific beta-1-glycoprotein 5 [Source:HGNC Symbol;Acc:9522]
19	852	18	43696854	43711451	-1	ENSG00000243137	PSG4	pregnancy specific beta-1-glycoprotein 4 [Source:HGNC Symbol;Acc:9521]
19	854	2	42734338	42746777	-1	ENSG00000105723	GSK3A	glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:4616]
19	854	2	42738735	42759284	-1	ENSG00000268643	AC006486.9	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:M0QYV0]
19	856	3	44507100	44518078	1	ENSG00000159882	ZNF230	zinc finger protein 230 [Source:HGNC Symbol;Acc:13024]
19	856	3	44598492	44612479	1	ENSG00000267680	ZNF224	zinc finger protein 224 [Source:HGNC Symbol;Acc:13017]
19	856	3	44669226	44682534	1	ENSG00000167380	ZNF226	zinc finger protein 226 [Source:HGNC Symbol;Acc:13019]
19	857	14	44331444	44353307	1	ENSG00000167637	ZNF283	zinc finger protein 283 [Source:HGNC Symbol;Acc:13077]
19	857	14	44376515	44405537	-1	ENSG00000176222	ZNF404	zinc finger protein 404 [Source:HGNC Symbol;Acc:19417]
19	857	14	44416781	44439430	-1	ENSG00000124459	ZNF45	zinc finger protein 45 [Source:HGNC Symbol;Acc:13111]
19	857	14	44455375	44471861	1	ENSG00000159905	ZNF221	zinc finger protein 221 [Source:HGNC Symbol;Acc:13014]
19	857	14	44472014	44502477	1	ENSG00000204920	ZNF155	zinc finger protein 155 [Source:HGNC Symbol;Acc:12940]
19	857	14	44529494	44537265	1	ENSG00000159885	ZNF222	zinc finger protein 222 [Source:HGNC Symbol;Acc:13015]
19	857	14	44529506	44591471	1	ENSG00000267022	ZNF223	Zinc finger protein 223  [Source:UniProtKB/TrEMBL;Acc:K7ENM7]
19	857	14	44555520	44572144	1	ENSG00000178386	ZNF223	zinc finger protein 223 [Source:HGNC Symbol;Acc:13016]
19	857	14	44576297	44593766	1	ENSG00000186026	ZNF284	zinc finger protein 284 [Source:HGNC Symbol;Acc:13078]
19	857	14	44616334	44637027	1	ENSG00000256294	ZNF225	zinc finger protein 225 [Source:HGNC Symbol;Acc:13018]
19	857	14	44645710	44663156	1	ENSG00000263002	ZNF234	zinc finger protein 234 [Source:HGNC Symbol;Acc:13027]
19	857	14	44732882	44809199	-1	ENSG00000159917	ZNF235	zinc finger protein 235 [Source:HGNC Symbol;Acc:12866]
19	857	14	44754318	44779470	1	ENSG00000159915	ZNF233	zinc finger protein 233 [Source:HGNC Symbol;Acc:30946]
19	857	14	44886459	44905774	-1	ENSG00000267508	ZNF285	zinc finger protein 285 [Source:HGNC Symbol;Acc:13079]
19	858	2	44830708	44871377	-1	ENSG00000062370	ZNF112	zinc finger protein 112 [Source:HGNC Symbol;Acc:12892]
19	858	2	44833848	44905774	-1	ENSG00000267173	CTC-512J12.6	Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7ERI5]
19	859	2	45147098	45166850	1	ENSG00000073008	PVR	poliovirus receptor [Source:HGNC Symbol;Acc:9705]
19	859	2	45349432	45392485	1	ENSG00000130202	PVRL2	poliovirus receptor-related 2 (herpesvirus entry mediator B) [Source:HGNC Symbol;Acc:9707]
19	860	4	46543006	46580376	-1	ENSG00000204869	IGFL4	IGF-like family member 4 [Source:HGNC Symbol;Acc:32931]
19	860	4	46623328	46627931	-1	ENSG00000188624	IGFL3	IGF-like family member 3 [Source:HGNC Symbol;Acc:32930]
19	860	4	46646363	46664556	1	ENSG00000204866	IGFL2	IGF-like family member 2 [Source:HGNC Symbol;Acc:32929]
19	860	4	46733009	46734500	1	ENSG00000188293	IGFL1	IGF-like family member 1 [Source:HGNC Symbol;Acc:24093]
19	861	2	47104331	47114050	1	ENSG00000160014	CALM3	calmodulin 3 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:1449]
19	861	2	48533210	48547310	-1	ENSG00000105507	CABP5	calcium binding protein 5 [Source:HGNC Symbol;Acc:13714]
19	862	2	47793280	47825323	1	ENSG00000197405	C5AR1	complement component 5a receptor 1 [Source:HGNC Symbol;Acc:1338]
19	862	2	47835404	47846606	1	ENSG00000134830	C5AR2	complement component 5a receptor 2 [Source:HGNC Symbol;Acc:4527]
19	863	2	48373723	48389654	-1	ENSG00000105398	SULT2A1	sulfotransferase family, cytosolic, 2A, dehydroepiandrosterone (DHEA)-preferring, member 1 [Source:HGNC Symbol;Acc:11458]
19	863	2	49055332	49102682	1	ENSG00000088002	SULT2B1	sulfotransferase family, cytosolic, 2B, member 1 [Source:HGNC Symbol;Acc:11459]
19	864	2	49199228	49209207	1	ENSG00000176920	FUT2	fucosyltransferase 2 (secretor status included) [Source:HGNC Symbol;Acc:4013]
19	864	2	49251268	49258647	-1	ENSG00000174951	FUT1	fucosyltransferase 1 (galactoside 2-alpha-L-fucosyltransferase, H blood group) [Source:HGNC Symbol;Acc:4012]
19	865	8	49519237	49520338	-1	ENSG00000104826	LHB	luteinizing hormone beta polypeptide [Source:HGNC Symbol;Acc:6584]
19	865	8	49526126	49527590	-1	ENSG00000104827	CGB	chorionic gonadotropin, beta polypeptide [Source:HGNC Symbol;Acc:1886]
19	865	8	49526210	49540152	-1	ENSG00000267335	CTB-60B18.6	Choriogonadotropin subunit beta variant 1; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:K7ELM3]
19	865	8	49535169	49536495	1	ENSG00000104818	CGB2	chorionic gonadotropin, beta polypeptide 2 [Source:HGNC Symbol;Acc:16722]
19	865	8	49538831	49552006	-1	ENSG00000267631	CGB1	chorionic gonadotropin, beta polypeptide 1 [Source:HGNC Symbol;Acc:16721]
